version,git_commit,data_source,device,solver_name,sample_size,feature_dim,pop_size,fit_time_s,converged,iter_num,compile_time_fraction,final_loss,final_grad_max
latest,660e47a,synthetic,gpu,Newton[nemos],100,1,10,1.3531012511986773,True,4.0,0.9901475501363322,9.7349403606424,1.0298955752888889e-11
latest,660e47a,synthetic,cpu,GradientDescent[optimistix],100,100,20,1.357906639308203,False,4000.0,0.22083350555431852,-8.425113455191271,8.338446532390586e-06
latest,660e47a,synthetic,gpu,BFGS[optimistix],1000,1,20,1.3655098526854998,True,9.0,0.9692184769734679,19.73810507034629,1.7958581078822422e-08
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],10000,10,10,1.3696805981977378,True,27.0,0.9475188413096907,9.4004674004869,3.224759583173292e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],10000,10,20,1.373876615599147,True,29.0,0.9606078325448812,18.77849600815037,0.0013338827846193
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100000,1,20,1.3763799140084303,True,20.0,0.9496717412792064,19.786024827107912,7.054142188995648e-07
latest,660e47a,synthetic,gpu,BFGS[optimistix],10000,1,20,1.3878923700016457,True,9.0,0.9701316543253402,19.7816497989091,2.2839836521636875e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],1000,10,10,1.389093331404729,True,12.0,0.9739725603570596,9.36989132548398,4.4456219982190466e-08
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],1000,100,10,1.4185497219965328,True,162.0,0.9234975279209552,0.1153785824412588,7.110199403449757e-07
latest,660e47a,synthetic,gpu,Newton[nemos],100,10,1,1.4367507287999615,True,3.0,0.991565946376529,0.9680628623838905,6.919014142678923e-08
latest,660e47a,synthetic,gpu,Newton[nemos],10000,10,1,1.4377808963065035,True,3.0,0.9941339488894488,0.9596526696220803,3.04112112485544e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100000,10,10,1.439500170305837,True,27.0,0.9495635609815514,9.41966877409381,3.6784044113490413e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100,100,1,1.447860595799284,False,4000.0,0.6400643741317673,-1.0001442517718122,0.0017725631436212998
latest,660e47a,synthetic,gpu,Newton[nemos],100,1,20,1.4536979539901949,True,4.0,0.9915220792873702,19.50871546031976,4.974978046710932e-11
latest,660e47a,synthetic,gpu,BFGS[optimistix],100,10,10,1.4572860018059146,True,21.0,0.9737845941789749,8.807686810942853,4.37900913458902e-08
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100000,10,20,1.4597664172993974,True,28.0,0.9538427683131264,18.796035215181284,0.0010396988278975
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],1000,10,20,1.4695721933909227,True,2626.0,0.19874547833993356,18.73203249726178,5.795033370357973e-08
latest,660e47a,synthetic,cpu,SVRG[nemos],100,100,20,1.474986788094975,False,4000.0,0.20057529629455706,-7.878830012183679,0.013059956554287799
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],1000,100,20,1.479948352900101,True,408.0,0.892464105376704,0.8851765716060249,0.0018226882938647
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100,100,1,1.4873631257010858,False,4000.0,0.6429204125928129,-1.0257124574444056,3.5628646263105752e-06
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100000,10,10,1.4874809197033756,True,27.0,0.9471678920412113,9.411640734854608,3.728799621070898e-07
latest,660e47a,synthetic,gpu,Newton[nemos],1000,1,20,1.4897861552017273,True,3.0,0.9925204874661041,19.738105070346304,1.772233986663957e-07
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100000,10,20,1.4980550440988736,True,28.0,0.952279424130858,18.78005210958853,4.588884432138018e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],10000,100,20,1.5000910792150535,True,99.0,0.9314066459584834,2.734100033499158,0.0019585084844919
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],10000,10,20,1.5005452129029435,True,32.0,0.9587255934397703,18.762522838470844,2.10328331079826e-07
latest,660e47a,synthetic,gpu,Newton[nemos],100,100,1,1.511033339210553,True,11.0,0.9927843404687522,-1.025712506712649,5.0361912882937294e-08
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],100,1,1,1.511064812494442,True,1771.0,0.7766073631878321,0.9814779135871896,9.867815095859073e-08
latest,660e47a,synthetic,cpu,newton-cholesky[sklearn],100000,10,10,1.5126907891826704,True,30.0,0.0,,
latest,660e47a,synthetic,gpu,BFGS[optimistix],100000,1,20,1.532045668293722,True,9.0,0.9702649543670914,19.786024827106104,1.6391399183714878e-08
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],1000,100,20,1.5322143331053666,True,397.0,0.8955665444741175,0.7301699802768399,8.015343412048903e-07
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],100,100,20,1.5444327324978075,False,4000.0,0.189985965763409,-7.490228043267235,0.0126415222651601
latest,660e47a,synthetic,gpu,SVRG[nemos],100,1,1,1.5503408933000173,True,1771.0,0.7849505092969606,0.981420422750747,9.85043002952197e-08
latest,660e47a,synthetic,gpu,Newton[nemos],10000,100,1,1.5555819939938373,True,5.0,0.9941688910368527,-0.2173810365645402,3.1398731752205894e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],1000,10,20,1.567932375014061,True,14.0,0.9781289663433979,18.71545466900715,2.164777905197535e-08
latest,660e47a,synthetic,gpu,Newton[nemos],10000,1,20,1.5719993870181497,True,3.0,0.9931674317022893,19.78164979890914,2.0760655041699577e-07
latest,660e47a,synthetic,gpu,Newton[nemos],1000,100,1,1.5732484182226472,True,6.0,0.9943814570675613,-0.3315235602685144,5.42372289685485e-10
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],10000,100,20,1.5752125655970304,True,101.0,0.9317879423684532,2.5846253336199845,4.2429849464974124e-07
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],1000,1,1,1.5825792440096849,True,1524.0,0.7877500030285945,0.986042433334067,9.885101971782859e-08
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],100,100,10,1.5885378225008027,False,4000.0,0.18193451209067651,-4.234962031122435,0.0104233673470188
latest,660e47a,synthetic,gpu,Newton[nemos],100000,100,1,1.5958997213165276,True,5.0,0.991064699782437,-0.1414054757588768,2.880718350439706e-09
latest,660e47a,synthetic,gpu,SVRG[nemos],1000,1,1,1.6046358199964743,True,1525.0,0.7917294509187351,0.9859889394744288,9.872262585350832e-08
latest,660e47a,synthetic,gpu,Newton[nemos],100000,10,1,1.6067109947907738,True,3.0,0.9946179150705685,0.9643608129124164,1.8874897230727539e-07
latest,660e47a,synthetic,gpu,Newton[nemos],10000,1,10,1.611604515806539,True,3.0,0.992122815887118,9.919048421391544,5.358211522914213e-09
latest,660e47a,synthetic,gpu,BFGS[optimistix],100,10,20,1.622612438694341,True,26.0,0.9764949335054345,17.452847676196708,9.358397810612261e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],10000,10,10,1.647032740979921,True,12.0,0.9761963011252413,9.400467400486605,5.465643889996513e-08
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],10000,100,10,1.6648553415900096,True,101.0,0.9393976155064443,1.181302151472072,0.0012758032187903
latest,660e47a,synthetic,cpu,ProxSVRG[nemos],10000,10,1,1.6923394564015326,True,2010.0,0.16364717321203195,0.9602897533164436,7.628626875122099e-08
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100000,100,20,1.7009474248043261,True,93.0,0.8947453133467173,2.901867125004184,0.0019926540525856
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],10000,1,1,1.7118368734023535,True,1556.0,0.7674579601400046,0.9914321328153349,8.66143566964281e-08
latest,660e47a,synthetic,gpu,Newton[nemos],100,10,10,1.7121726406970992,True,5.0,0.9947618598008343,8.807686810942831,8.866543160486809e-11
latest,660e47a,synthetic,cpu,SVRG[nemos],100,100,10,1.718289240001468,False,4000.0,0.18023443441990553,-4.431480122896147,0.0106383724970362
latest,660e47a,synthetic,gpu,SVRG[nemos],10000,1,1,1.7188985747925472,True,1558.0,0.7705550494610246,0.9913677483947929,8.592797128634396e-08
latest,660e47a,synthetic,gpu,Newton[nemos],100,10,20,1.7227211889025056,True,6.0,0.9950057382413078,17.452847676196622,1.7605233744899702e-11
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100000,100,10,1.7257090042025083,True,89.0,0.9115396680897782,1.1321931104747134,0.0009443719777765
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100000,100,20,1.7276744268951005,True,91.0,0.8983214849211706,2.7526355772243205,6.498406025551469e-07
latest,660e47a,synthetic,gpu,Newton[nemos],1000,10,10,1.735160736303078,True,4.0,0.9952736539684531,9.369891325483977,1.1360649131500478e-09
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],10000,100,10,1.7371373665926513,True,103.0,0.9378541640729082,1.1066246737602048,6.198331038917426e-07
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100,100,10,1.7515479206922464,False,4000.0,0.6365580009631369,-4.453819099353211,0.0019897990394676
latest,660e47a,synthetic,gpu,BFGS[optimistix],100000,10,10,1.7659818151994842,True,12.0,0.9771026037981942,9.411640734854112,1.5695468501709248e-08
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100000,100,10,1.7677907122008036,True,91.0,0.911423965090696,1.0575393019360586,8.745799636895868e-07
latest,660e47a,synthetic,gpu,Newton[nemos],1000,10,20,1.7688979817030486,True,4.0,0.9954050207174859,18.715454669007148,5.715607516790233e-09
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],100,1,10,1.768979930318892,True,2549.0,0.7275551947672546,9.736087933972817,0.0001642656547392
latest,660e47a,synthetic,cpu,SVRG[nemos],1000,10,20,1.7786475568893365,True,2630.0,0.1629122953685526,18.71545466900716,5.7720816461562254e-08
latest,660e47a,synthetic,cpu,LBFGS[scipy],100000,100,20,1.7806677164975553,True,19.0,0.0,2.7526355772234177,8.149980016626708e-07
latest,660e47a,synthetic,gpu,SVRG[nemos],100,1,10,1.783567404607311,True,2550.0,0.7293622735344648,9.734940360642408,7.500104681133464e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],100000,10,20,1.7991533744963817,True,13.0,0.9780759596509425,18.780052109588325,3.27778471769305e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],10000,10,20,1.8392542807967402,True,13.0,0.9806185352618544,18.76252283847071,4.982533391905895e-08
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100,100,10,1.839301163807977,False,4000.0,0.6535356408211244,-4.692949181402205,1.0124979605942018e-05
latest,660e47a,synthetic,gpu,ProximalGradient[optimistix],100,100,20,1.8428326049033785,False,4000.0,0.6310071882996919,-7.951578699007156,0.0019865334663448
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],100,10,1,1.8432435358932708,True,2611.0,0.7083148895509361,0.9686112635182968,0.0018932678117666
latest,660e47a,synthetic,cpu,SVRG[nemos],10000,10,1,1.8505787565140053,True,2015.0,0.1519165269729827,0.9596526696220355,7.591454789768713e-08
latest,660e47a,synthetic,gpu,Newton[nemos],100000,1,10,1.8588658242253586,True,3.0,0.9937692865955334,9.922374712916673,6.712357100051651e-09
latest,660e47a,synthetic,gpu,BFGS[optimistix],1000,100,10,1.8692216012976133,True,68.0,0.9791736029652738,0.1153785824389443,1.3629801601040185e-07
latest,660e47a,synthetic,gpu,SVRG[nemos],100,10,1,1.8735033984004985,True,2760.0,0.697489937589797,0.968062862383895,7.117354998637318e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],100,100,10,1.8769506430078764,True,682.0,0.93416785324114,-4.692949643181446,1.92377756700311e-08
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],100,1,20,1.8962081816163845,True,2919.0,0.7032613729375953,19.51153830844876,7.390389170167795e-08
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],1000,1,10,1.901119854184799,True,1849.0,0.7131785781669107,9.882525369768857,6.669948987222951e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],1000,100,20,1.9035675150924363,True,73.0,0.9755737461920079,0.7301699802683602,1.299375545354975e-07
latest,660e47a,synthetic,gpu,SVRG[nemos],100,1,20,1.9065442999999505,True,2918.0,0.701516138429323,19.50871546031977,7.412025758852778e-08
latest,660e47a,synthetic,gpu,SVRG[nemos],1000,1,10,1.909271350799827,True,1850.0,0.7165879362478444,9.881816950316566,6.66442449516122e-08
latest,660e47a,synthetic,cpu,Newton[nemos],100000,100,10,1.914251565793529,True,5.0,0.2049867661291973,1.0575393019334731,9.8962340414413e-09
latest,660e47a,synthetic,gpu,Newton[nemos],100000,1,20,1.9168410470883828,True,3.0,0.9935501887786524,19.786024827106168,2.436105862058677e-07
latest,660e47a,synthetic,gpu,Newton[nemos],100,100,10,1.917430431395769,True,11.0,0.9929344833229724,-4.6929496431086175,1.947829566352e-07
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],100000,1,1,1.943117451062426,True,1519.0,0.6746263103124334,0.9931254620309924,7.961197453858726e-08
latest,660e47a,synthetic,gpu,GradientDescent[optimistix],100,100,20,1.9512918916996569,False,4000.0,0.6529953777982888,-8.42511345519127,8.338446522405355e-06
latest,660e47a,synthetic,gpu,SVRG[nemos],100000,1,1,1.9523016631021164,True,1520.0,0.6788386314302157,0.9930599438631298,7.974430784599888e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],10000,100,20,1.9777718592900784,True,46.0,0.9790734218627474,2.5846253336171894,1.611551239772899e-07
latest,660e47a,synthetic,gpu,SVRG[nemos],1000,1,20,1.9994233762961813,True,2005.0,0.7070998223281467,19.738105070346293,5.134113305847733e-08
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],1000,1,20,2.0057136317016555,True,2004.0,0.7055528712004359,19.74007343056121,5.139442173967072e-08
latest,660e47a,synthetic,gpu,Newton[nemos],1000,100,10,2.0122456332843286,True,7.0,0.9935877042090523,0.1153785824388415,2.990815195562336e-08
latest,660e47a,synthetic,gpu,SVRG[nemos],10000,10,1,2.039067538373638,True,2015.0,0.685264751458026,0.9596526696220355,7.591454789877133e-08
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],10000,10,1,2.039657985497615,True,2010.0,0.6849779134154178,0.9602897533164436,7.628626876379775e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],100,100,20,2.0401677179092075,True,1015.0,0.8681256089186281,-8.425114006062902,2.3343123990249383e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],100000,100,20,2.0422272105992305,True,42.0,0.9733317604382098,2.75263557722244,2.936819394740251e-07
latest,660e47a,synthetic,gpu,Newton[nemos],1000,100,20,2.075426008098293,True,8.0,0.993937982119745,0.7301699802680615,2.566088535369969e-08
latest,660e47a,synthetic,cpu,newton-cholesky[sklearn],1000,100,20,2.101491793990135,True,102.0,0.0,,
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],1000,10,1,2.1031504632992437,True,8.0,0.9856240885745307,0.9638889796946156,3.867923127447159e-08
latest,660e47a,synthetic,cpu,ProximalGradient[optimistix],100000,100,10,2.108199033001438,True,89.0,0.13473808390146055,1.1321931104747132,0.0009443719777765
latest,660e47a,synthetic,gpu,BFGS[optimistix],100000,100,10,2.1226401941035875,True,35.0,0.978601362941505,1.0575393019334958,6.186947331209935e-08
latest,660e47a,synthetic,gpu,BFGS[optimistix],10000,100,10,2.1298100979009176,True,39.0,0.9826114136264174,1.1066246737587777,2.3249723998027693e-07
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],10000,10,1,2.133416758806561,True,7.0,0.9857272673657105,0.9596526696220284,2.36946452245707e-09
latest,660e47a,synthetic,gpu,Newton[nemos],100,100,20,2.142443535104394,True,10.0,0.9936617517644415,-8.42511400602193,1.9734931349833177e-07
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100000,10,1,2.1775249711063225,True,6.0,0.9860848507526587,0.9643608129124172,1.2979282139054078e-07
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100,10,1,2.185233409295324,True,11.0,0.9849137827333779,0.9680628623839006,9.551989247037429e-08
latest,660e47a,synthetic,cpu,GradientDescent[optimistix],100000,100,10,2.1917874867038334,True,91.0,0.135999764571846,1.0575393019360588,8.745799639376522e-07
latest,660e47a,synthetic,gpu,Newton[nemos],10000,10,20,2.1975306505104526,True,4.0,0.9959855578460075,18.76252283847069,5.781865670267949e-09
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],100000,10,1,2.20052585703088,True,1960.0,0.6606467846908137,0.9649932883428752,7.429120099287055e-08
latest,660e47a,synthetic,gpu,SVRG[nemos],100000,10,1,2.2046253806969616,True,1964.0,0.6651456510092377,0.9643608129124044,7.45303446771095e-08
latest,660e47a,synthetic,gpu,Newton[nemos],10000,10,10,2.226908265199745,True,4.0,0.9961886894067042,9.400467400486598,6.126622351804166e-10
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100000,1,1,2.257236257297336,True,5.0,0.9867829829249934,0.993059943863124,1.5043082502320254e-10
latest,660e47a,synthetic,gpu,Newton[nemos],10000,100,20,2.277415272995131,True,6.0,0.9885989159271906,2.584625333617088,1.6216411351764608e-12
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],1000,10,1,2.2884731058205943,True,2178.0,0.7067777627493924,0.964409194964882,6.639333810856686e-08
latest,660e47a,synthetic,cpu,newton-cholesky[sklearn],100000,10,20,2.2994659697054884,True,60.0,0.0,,
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],100,100,1,2.2997770103858786,False,4000.0,0.6038772874880848,-0.9764833007167782,0.0079345533902519
latest,660e47a,synthetic,gpu,SVRG[nemos],100,100,1,2.305098378693219,False,4000.0,0.6078827965486943,-0.9981239069343808,0.0081880707211787
latest,660e47a,synthetic,gpu,SVRG[nemos],1000,10,1,2.3053079879086,True,2183.0,0.7131012634546756,0.963888979694621,6.662067236588853e-08
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],10000,1,1,2.3420759118977004,True,5.0,0.9872561287085132,0.9913677483947868,1.893091261008506e-12
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100,1,1,2.3934072782984,True,5.0,0.987295403904402,0.9814204227507404,8.098755126001878e-12
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],100000,1,10,2.421805639797822,True,1790.0,0.5978914292400629,9.923000117680573,6.64074336438527e-08
latest,660e47a,synthetic,gpu,SVRG[nemos],100000,1,10,2.431245226890314,True,1791.0,0.5991550307243458,9.92237471291668,6.65060721672002e-08
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],1000,1,1,2.4551448337966577,True,5.0,0.9879002581535407,0.9859889394744232,1.1506822851872246e-12
latest,660e47a,synthetic,gpu,Newton[nemos],100000,10,10,2.4575561117264444,True,4.0,0.9952085368795478,9.41164073485411,3.5714620117647394e-10
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],1000,1,10,2.495202551403781,True,7.0,0.9865360708669462,9.88181695031656,1.7946492229613644e-08
latest,660e47a,synthetic,cpu,Newton[nemos],100000,100,20,2.498271928302711,True,5.0,0.15731586543458742,2.752635577222263,9.38970446794779e-09
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100,1,10,2.502532669791253,True,9.0,0.9862845699990357,9.734940360642463,1.4136574420212013e-07
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],1000,10,10,2.511870679599815,True,12.0,0.9879989360467439,9.36989132548398,5.4791938861042944e-08
latest,660e47a,synthetic,gpu,Newton[nemos],100000,10,20,2.5173412030097095,True,4.0,0.9945964262650232,18.780052109588325,7.070104228413742e-09
latest,660e47a,synthetic,gpu,Newton[nemos],10000,100,10,2.569189944502432,True,5.0,0.9920208252610683,1.1066246737586818,5.460447783690868e-08
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100,10,10,2.620747923606541,True,21.0,0.9868093544844643,8.807686810942943,1.1367301100983397e-07
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100,1,20,2.6755708170996515,True,11.0,0.9860135729098618,19.50871546031976,1.0717986133649497e-08
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],100000,1,20,2.691258146596374,True,2017.0,0.5627168339893942,19.787656908669007,5.332969124551695e-08
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],1000,1,20,2.6958080293028615,True,8.0,0.9865790303898351,19.73810507034629,1.6581590279714318e-08
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100000,1,10,2.696931651304476,True,6.0,0.9872653965674403,9.922374712916694,1.1822737338044664e-07
latest,660e47a,synthetic,gpu,SVRG[nemos],100000,1,20,2.6969433803111316,True,2017.0,0.5670913274205452,19.78602482710611,5.3602213366922905e-08
latest,660e47a,synthetic,cpu,ProximalGradient[optimistix],100000,100,20,2.736982517002616,True,93.0,0.10929235668648432,2.901867125004184,0.0019926540525856
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],1000,10,20,2.7426625243970193,True,13.0,0.9884879358521825,18.715454669007155,3.355986759665105e-08
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],100,100,10,2.7720815661014058,False,4000.0,0.6457152855011623,-4.234962031122435,0.0104233673470196
latest,660e47a,synthetic,gpu,SVRG[nemos],100,100,10,2.7837584223016165,False,4000.0,0.6468820836442583,-4.431480122896147,0.0106383724970368
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100,10,20,2.78433340130141,True,25.0,0.986331405966087,17.45284767619682,1.8861078335957737e-07
latest,660e47a,Mouse32-140822.nwb,gpu,BFGS[optimistix],195820,152,19,2.785398151399568,True,548.0,0.7166936472816332,3.544191560973407,6.728129349542872e-08
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],100,10,10,2.785653952503344,False,4000.0,0.6307082185961806,8.819203434297284,0.0016304245967104
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],1000,100,1,2.788299366598949,True,25.0,0.9842338642243756,-0.3315235602681562,3.3087187083571945e-07
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100000,100,1,2.7897399061941544,True,10.0,0.9862013528168688,-0.1414054757588763,1.0697286748436894e-08
latest,660e47a,synthetic,gpu,Newton[nemos],100000,100,20,2.7917427747976036,True,5.0,0.9829047380740711,2.7526355772222626,9.389704476621408e-09
latest,660e47a,synthetic,cpu,GradientDescent[optimistix],100000,100,20,2.8005184201058,True,91.0,0.11129489164656195,2.752635577224321,6.498406026999963e-07
latest,660e47a,synthetic,gpu,SVRG[nemos],100,10,10,2.8082885472045747,False,4000.0,0.6358710723961019,8.80768681096718,1.9899988084118303e-06
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],10000,100,1,2.8085671085922512,True,13.0,0.9863669213505404,-0.217381036564535,5.2350712687548135e-08
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],1000,10,10,2.8093278465006732,True,2598.0,0.7306956428813829,9.378434232537554,5.8386110489763734e-08
latest,660e47a,synthetic,gpu,SVRG[nemos],1000,10,10,2.8109835669980385,True,2603.0,0.7332314943099921,9.369891325483984,5.829484185475299e-08
latest,660e47a,synthetic,gpu,Newton[nemos],100000,100,10,2.8116044386988506,True,5.0,0.9892255825311885,1.057539301933473,9.896234037104492e-09
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],100,100,20,2.8147336655121764,False,4000.0,0.634748033667988,-7.490228043267235,0.0126415222651598
latest,660e47a,synthetic,gpu,SVRG[nemos],100,100,20,2.8185110362945123,False,4000.0,0.6392185327582883,-7.878830012183679,0.0130599565542876
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],1000,10,20,2.8395356758963315,True,2626.0,0.7236532359950223,18.732032497261777,5.7950333701845005e-08
latest,660e47a,synthetic,gpu,SVRG[nemos],100,10,20,2.8538090515008663,False,4000.0,0.6324052320798618,17.452847676340003,4.862156303298004e-06
latest,660e47a,synthetic,gpu,SVRG[nemos],1000,10,20,2.855658429907635,True,2630.0,0.7280342988605883,18.71545466900716,5.7720816473705305e-08
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],100,10,20,2.859982692997437,False,4000.0,0.6296432060186946,17.476004757999196,0.000908376928286
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],10000,100,1,2.8672416185960174,True,2713.0,0.6470841162465142,-0.2092030626699366,8.461343491139585e-08
latest,660e47a,Mouse32-140822.nwb,gpu,Newton[nemos],195820,152,19,2.8972924290050286,True,9.0,0.8510950734664385,3.544191560973079,1.374350566704874e-09
latest,660e47a,synthetic,cpu,BFGS[optimistix],100,100,20,2.9090364949021024,True,1015.0,0.112161325655981,-8.4251140060629,2.33430964928223e-08
latest,660e47a,synthetic,gpu,SVRG[nemos],10000,100,1,2.9147532845905517,True,2723.0,0.6492843859241452,-0.2173810365645322,8.475122456174516e-08
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],10000,10,10,2.957818037830293,True,2346.0,0.7139264038327978,9.408504224583703,0.0007907456472834
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],10000,1,10,2.9647093242092524,True,6.0,0.9894624162580916,9.91904842139155,3.7138350735774776e-08
latest,660e47a,synthetic,gpu,SVRG[nemos],10000,10,10,2.967931027902523,True,2350.0,0.7161582866873974,9.400467400486605,5.5768973010808533e-08
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100000,1,20,2.9980446614034006,True,8.0,0.9868645198193313,19.786024827106107,2.8380524784405543e-08
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100000,10,10,2.9985814964049498,True,10.0,0.98906842643588,9.41164073485415,9.075658657670821e-08
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],10000,1,10,3.037888127399492,True,1810.0,0.4531658197134189,9.919704051385455,5.384735096529426e-08
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],10000,10,10,3.0401597341056914,True,11.0,0.9883865327235117,9.4004674004866,2.7931556148943007e-08
latest,660e47a,synthetic,gpu,SVRG[nemos],10000,1,10,3.059832620189991,True,1811.0,0.45885218226282715,9.919048421391553,5.392791545873883e-08
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100,100,1,3.0622721633990295,True,588.0,0.8992304212455476,-1.025712506632375,4.853464533326494e-07
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],10000,1,20,3.06535506650107,True,8.0,0.9886978601070269,19.7816497989091,3.626648196103409e-08
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],100000,10,20,3.0750662808888594,True,13.0,0.9878334421521202,18.780052109588325,2.251259876673121e-08
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],1000,100,10,3.087110868806485,True,35.0,0.9867695637583165,0.11537858243920489,3.2012374041071e-07
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],10000,100,20,3.097044163790997,True,23.0,0.9878509374313937,2.584625333617443,4.6595893326596693e-07
latest,660e47a,synthetic,gpu,SVRG[nemos],1000,100,1,3.1076632181036983,True,3940.0,0.59639540246546,-0.3315235602685012,7.320596637737375e-08
latest,660e47a,synthetic,gpu,ProxSVRG[nemos],1000,100,1,3.116454617906129,True,3911.0,0.5978968618687632,-0.3226744528367353,7.31217202828982e-08
latest,660e47a,synthetic,cpu,newton-cholesky[sklearn],1000,100,10,3.14413874130114,True,53.0,0.0,,
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],10000,10,20,3.1450119405111763,True,12.0,0.9900908207086456,18.762522838470705,4.7879979383179394e-08
latest,660e47a,synthetic,gpu,LBFGS[optax+optimistix],1000,100,20,3.1855800665041896,True,39.0,0.9857642218875101,0.7301699802700787,3.318798663734524e-07
latest,660e47a,synthetic,cpu,SVRG[nemos],10000,1,10,3.1896071337047034,True,1811.0,0.08620663135327947,9.919048421391553,5.392791545960619e-08
